"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.888300708E0,1.770751639E0,9.877134222E-1,-1.325759670E0,2.422556062E0
1.898325708E0,2.166658278E0,9.865597665E-1,-1.242359225E0,2.685361188E0
1.908351708E0,2.333233758E0,8.734763700E-1,-9.914167562E-1,2.681389177E0
1.918377708E0,1.996106107E0,7.583967340E-1,-9.829591973E-1,2.350704997E0
1.928403708E0,1.844710730E0,8.085155582E-1,-1.195899296E0,2.342398389E0
1.938428708E0,1.968268829E0,1.015041554E0,-1.295939309E0,2.565901446E0
1.948454708E0,2.021722759E0,9.708336800E-1,-1.559252294E0,2.731510326E0
1.958480708E0,1.574605328E0,6.309800577E-1,-2.133550758E0,2.725721301E0
1.968506708E0,1.263655954E0,1.023946863E-1,-3.032646119E0,3.286982435E0
1.978531708E0,1.214818255E0,-3.257021910E-1,-3.925273290E0,4.121848579E0
1.988557708E0,1.423883404E0,-7.225913090E-1,-4.329724319E0,4.614769206E0
1.998583708E0,1.939692463E0,-7.104536587E-1,-4.180149619E0,4.662703303E0
2.008608708E0,2.275895669E0,-6.036770689E-1,-4.686930723E0,5.245135528E0
2.018634708E0,2.895878868E0,-2.064552444E-1,-5.163611823E0,5.923818468E0
2.028660708E0,3.824556170E0,-1.750907797E-1,-4.909833308E0,6.226102295E0
2.038686708E0,4.917610105E0,-9.623031771E-1,-4.134891878E0,6.496633543E0
2.048711708E0,5.449740059E0,-1.485968701E0,-2.688996777E0,6.256074916E0
2.058737708E0,6.044293132E0,-2.029051659E0,-1.003698540E0,6.454296311E0
2.068763708E0,6.706023697E0,-2.739781891E0,-5.779382104E-1,7.267129503E0
2.078789708E0,6.367981542E0,-3.447497299E0,-2.197836071E0,7.567490333E0
2.088814708E0,4.130738893E0,-4.519761459E0,-4.735368766E0,7.740475747E0
2.098840708E0,1.101881770E0,-5.204296750E0,-6.169148144E0,8.145995146E0
2.108866708E0,-1.156213951E0,-4.934160649E0,-5.342409738E0,7.363702453E0
2.118891708E0,-2.571076271E0,-4.122344338E0,-4.230105014E0,6.441889820E0
2.128917708E0,-2.842076005E0,-4.111291346E0,-3.187600842E0,5.927977031E0
2.138943708E0,-1.897626863E0,-4.948430779E0,-2.064610916E0,5.687756422E0
2.148969708E0,-9.218473153E-1,-5.326786562E0,-3.354302037E-1,5.416361415E0
2.158994708E0,-3.192185059E-2,-5.561418369E0,9.803722429E-1,5.647258009E0
2.169020708E0,6.008303520E-1,-5.508028613E0,2.121166209E0,5.932851119E0
2.179046708E0,1.122987733E0,-4.919884672E0,3.000225062E0,5.870921313E0
2.189072708E0,1.152653143E0,-4.021202125E0,3.331738801E0,5.347818175E0
2.199097708E0,9.983714345E-1,-3.140870479E0,3.179356853E0,4.579314674E0
2.209123708E0,5.666644862E-1,-2.264862850E0,1.942534064E0,3.037128736E0
2.219149708E0,1.160710314E-1,-9.599701381E-1,1.625044433E0,1.890974500E0
2.229174708E0,4.715276563E-1,5.171037787E-1,1.759264637E0,1.893342735E0
2.239200708E0,2.211624536E-1,1.248801541E0,1.930269675E0,2.309623159E0
2.249226708E0,3.095583209E-1,8.308449054E-1,8.748250303E-1,1.245571533E0
2.259252708E0,-1.026151848E0,3.120027494E-1,8.647964707E-1,1.377754066E0
2.269277708E0,-9.003729773E-1,5.019776165E-2,2.663142436E0,2.811675469E0
2.279303708E0,-6.268747276E-1,7.814043581E-2,1.628903303E0,1.747112997E0
2.289329708E0,-8.068441316E-1,1.054948801E-1,1.960031126E0,2.122227282E0
2.299355708E0,-1.732939011E0,-7.945781350E-2,3.288434614E0,3.717955536E0
2.309380708E0,-2.787770575E0,-1.232786018E-1,3.548674887E0,4.514416446E0
2.319406708E0,-1.776344939E0,2.022528505E-1,2.836738082E0,3.353116536E0
2.329432708E0,-5.056604853E-1,4.955714071E-1,2.183643855E0,2.295557455E0
2.339457708E0,-8.747016540E-1,5.236210853E-1,2.837724800E0,3.015288388E0
2.349483708E0,-1.241825228E0,4.381172508E-1,3.078529805E0,3.348346216E0
2.359509708E0,-1.394969946E0,4.969150972E-1,2.619556121E0,3.009142741E0
2.369535708E0,-1.502577717E0,9.630182916E-1,3.016178898E0,3.504636810E0
2.379560708E0,-2.114467493E0,1.378082310E0,3.669499997E0,4.453685425E0
2.389586708E0,-2.405142231E0,1.490937665E0,3.891182853E0,4.811331237E0
2.399612708E0,-2.094660927E0,1.673930957E0,3.109565656E0,4.105977084E0
2.409637708E0,-1.949440064E0,2.047850457E0,2.596409333E0,3.838665065E0
2.419663708E0,-1.960267353E0,2.295249075E0,3.015702642E0,4.266764446E0
2.429689708E0,-1.513334840E0,2.556381633E0,2.961239337E0,4.194545005E0
2.439715708E0,-1.604287402E0,2.664476185E0,2.607020275E0,4.058291035E0
2.449740708E0,-1.812665211E0,2.971019974E0,2.368214725E0,4.209650323E0
2.459766708E0,-2.031407795E0,3.171760735E0,2.125573987E0,4.324898676E0
2.469792708E0,-2.057500117E0,3.292280036E0,1.762846057E0,4.263805904E0
2.479819417E0,-1.933822736E0,3.429141135E0,1.588804852E0,4.245348060E0
2.489844417E0,-1.863789172E0,3.848245579E0,1.527914287E0,4.540619581E0
2.499870417E0,-1.627748186E0,4.464328685E0,1.697264856E0,5.045840144E0
2.509896417E0,-1.392730170E0,5.027292176E0,1.675252427E0,5.479035923E0
2.519922417E0,-1.407057602E0,5.519575694E0,1.383862867E0,5.861791823E0
2.529947417E0,-1.809004562E0,5.836635116E0,1.114186943E0,6.211297733E0
2.539973417E0,-2.354876057E0,5.845792440E0,6.744237006E-1,6.338262997E0
