"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.142200958E0,2.434009350E0,3.148675343E0,3.314055651E0,5.178949970E0
1.152228958E0,1.274757332E0,4.260394760E0,5.187878938E0,6.833012340E0
1.162255958E0,9.036971194E-1,4.820636957E0,7.386229125E0,8.866317716E0
1.172282958E0,7.283277199E-1,5.075888970E0,6.855537001E0,8.561162169E0
1.182310958E0,1.039334981E0,4.834576135E0,5.647986397E0,7.506869784E0
1.192337958E0,1.475140827E0,4.153799434E0,4.998630295E0,6.664562628E0
1.202364958E0,2.199004490E0,3.138166727E0,4.752564257E0,6.104963405E0
1.212392958E0,2.815860306E0,2.749528615E0,4.353961321E0,5.869067733E0
1.222419958E0,3.192404914E0,2.746157695E0,4.544354848E0,6.195481596E0
1.232446958E0,2.726693484E0,3.499779593E0,5.003454832E0,6.687142500E0
1.242474958E0,2.404713338E0,4.358594654E0,4.840894051E0,6.943648091E0
1.252501958E0,2.401689743E0,5.014991389E0,5.019742252E0,7.491065647E0
1.262528958E0,2.461059447E0,5.555357730E0,5.382841480E0,8.117499338E0
1.272556958E0,2.179606060E0,5.779293811E0,5.376702488E0,8.189007826E0
1.282583958E0,2.138353077E0,5.450845183E0,4.961128008E0,7.674441882E0
1.292610958E0,2.041594521E0,4.956743765E0,4.699427685E0,7.128957674E0
1.302638958E0,1.688553089E0,4.565867339E0,4.505945658E0,6.633392976E0
1.312665958E0,1.682311771E0,4.143677904E0,4.197920769E0,6.133740967E0
1.322692958E0,1.796540637E0,3.856655045E0,3.508600702E0,5.514673633E0
1.332720958E0,2.128058176E0,3.715340121E0,3.659300991E0,5.632305706E0
1.342747958E0,2.297959844E0,3.833876047E0,4.168816254E0,6.112139882E0
1.352774958E0,2.056975330E0,4.233409275E0,4.326080042E0,6.392798302E0
1.362802958E0,1.703262637E0,4.691983010E0,4.604258403E0,6.790802870E0
1.372829958E0,1.500180944E0,5.188831449E0,4.380626963E0,6.954452333E0
1.382856958E0,1.597657537E0,5.847122682E0,4.568117348E0,7.590062540E0
1.392884958E0,1.800927803E0,6.540851550E0,5.712567140E0,8.869019296E0
1.402911958E0,1.911838082E0,7.105560434E0,6.078882921E0,9.544471254E0
1.412938958E0,8.063091114E-1,7.251232703E0,1.760524127E0,7.505328460E0
1.422965958E0,-9.972643812E0,6.010878049E0,-2.757787105E1,2.993531779E1
1.432993958E0,-3.547407503E1,-1.627298827E1,-6.782972704E1,7.825657811E1
1.443020958E0,-2.141412691E1,-6.114750561E1,-7.153145660E0,6.518243449E1
1.453047958E0,-2.010006693E-1,-6.024724957E1,2.434497826E1,6.498037742E1
1.463075958E0,2.520473414E1,-1.213420039E1,3.540603683E1,4.512321893E1
1.473102958E0,1.310395526E1,1.509263190E1,8.910444463E0,2.188372001E1
1.483129958E0,4.021852920E0,2.263424902E1,2.387620465E0,2.311244819E1
1.493157958E0,-3.611036611E0,2.375196301E1,-2.369830311E0,2.414148769E1
1.503184958E0,-1.016526747E1,1.733570101E1,-8.342167608E0,2.175892811E1
1.513211958E0,-8.670447836E0,5.624304589E0,1.056620871E1,1.478019737E1
1.523239958E0,-4.001168979E0,-5.286245477E-1,7.679143639E0,8.675139430E0
1.533266958E0,-5.108428726E-1,-4.854176586E0,4.710353208E0,6.783171685E0
1.543293958E0,1.745824666E0,-9.956410772E0,4.565979314E0,1.109171701E1
1.553321958E0,2.320575705E0,-9.220077921E0,6.067098443E0,1.127850132E1
1.563348958E0,3.345480927E0,-9.110933209E0,3.965096629E0,1.048443312E1
1.573375958E0,3.664830703E0,-1.089013276E1,-1.156076688E0,1.154826779E1
1.583403958E0,4.844494182E-1,-1.040600318E1,-1.782315531E0,1.056864429E1
1.593430958E0,2.134055373E-1,-5.956866733E0,4.939645922E-1,5.981120649E0
1.603457958E0,5.163428367E-1,-1.265664911E0,1.702369182E0,2.183249511E0
1.613485958E0,2.642222267E-1,1.477653961E0,1.758293999E0,2.311898008E0
1.623512958E0,3.800714294E-1,2.582784151E0,1.665503657E0,3.096632153E0
