"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.002657208E0,-9.079766965E-1,-6.579520941E-2,-2.300261309E0,2.473853831E0
1.012684208E0,-1.165486320E0,-4.615635623E-1,-2.458376452E0,2.759531493E0
1.022710208E0,-1.099214270E0,-7.838480558E-1,-2.223303764E0,2.601109266E0
1.032737208E0,-8.482927045E-1,-1.185510987E0,-2.588247789E0,2.970532516E0
1.042764208E0,-6.320764107E-1,-1.859941996E0,-2.201318234E0,2.950374008E0
1.052791208E0,-1.094158182E0,-3.146119817E0,-4.048109257E-1,3.355461804E0
1.062817208E0,-1.301841050E0,-4.634016638E0,3.053299069E-1,4.823082694E0
1.072844208E0,-1.608361742E0,-5.605830896E0,7.047426832E-1,5.874421655E0
1.082871208E0,-1.841327093E0,-5.931104486E0,1.085618032E0,6.304526342E0
1.092898208E0,-1.795436975E0,-5.972261283E0,9.745858383E-1,6.311997807E0
1.102925208E0,-1.496010125E0,-5.980967202E0,6.045453805E-1,6.194795403E0
1.112951208E0,-1.034062546E0,-6.102917317E0,1.466785741E-1,6.191639502E0
1.122978208E0,-7.993050241E-1,-6.413658822E0,2.969894385E-1,6.470093564E0
1.133005208E0,-5.922062936E-1,-7.097504141E0,-1.316941484E0,7.242900537E0
1.143032208E0,-6.176595157E-1,-8.713947027E0,-7.089731437E-1,8.764531875E0
1.153059208E0,-5.935748929E0,-3.891489247E0,-3.388620515E0,7.865084418E0
1.163085208E0,-6.715190377E0,-1.028188434E0,-4.691077861E0,8.255735264E0
1.173112208E0,-6.695731428E-1,-7.222147483E0,-5.010157496E-1,7.270402962E0
1.183139208E0,-1.907529561E0,-9.981344469E0,1.850008162E0,1.032900947E1
1.193166208E0,-4.951385962E0,-1.124899977E1,2.985915756E0,1.264800031E1
1.203192208E0,-5.963526712E0,-1.242648633E1,4.773575057E0,1.458657713E1
1.213219208E0,-4.846317928E0,-1.296545928E1,5.377480168E0,1.484948568E1
1.223246208E0,-4.813144920E0,-1.247496209E1,3.690490624E0,1.387122072E1
1.233273250E0,-4.913846253E0,-1.202979017E1,1.307733289E0,1.306031787E1
1.243300250E0,-3.386821911E0,-1.212535122E1,-1.438845406E0,1.267142379E1
1.253326250E0,-1.746226516E0,-1.174048865E1,-3.875599439E0,1.248633861E1
1.263353250E0,-1.712919021E0,-1.094143623E1,-4.831815079E0,1.208286205E1
1.273380250E0,-2.792576401E0,-1.019870419E1,-3.987802829E0,1.130108939E1
1.283407250E0,-3.470209054E0,-1.011237005E1,-1.991039203E0,1.087504556E1
1.293433250E0,-3.205481628E0,-1.086985228E1,-4.601589149E-1,1.134198163E1
1.303460250E0,-2.711137551E0,-1.193453669E1,6.894814503E-1,1.225801034E1
1.313487250E0,-1.411124926E0,-1.280332535E1,1.304978520E0,1.294679043E1
1.323514250E0,1.188244268E0,-1.273580170E1,7.532891911E-1,1.281327491E1
1.333541250E0,4.916052407E0,-1.143847996E1,-1.591075911E0,1.255141099E1
1.343567250E0,7.881427479E0,-9.039910589E0,-3.560049183E0,1.251042896E1
1.353594250E0,9.909366413E0,-5.967233262E0,-4.482265019E0,1.240540669E1
1.363621250E0,1.030167482E1,-3.410341752E0,-4.277097917E0,1.166398309E1
1.373648250E0,9.059201723E0,-2.998884296E0,-2.999097719E0,1.000285109E1
