"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.021866458E0,4.370410123E0,2.849026006E0,-1.571704816E0,5.448641102E0
1.031892458E0,6.330546498E0,2.717609249E0,-1.098667409E0,6.976266127E0
1.041917458E0,6.311171749E0,2.388563620E0,-9.984886712E-1,6.821517767E0
1.051943458E0,5.224067940E0,1.865388093E0,-9.378283404E-1,5.625840433E0
1.061968458E0,3.610188473E0,3.993812013E-1,-1.338987680E0,3.871156695E0
1.071994458E0,1.608752336E0,-2.722131486E0,-2.635720748E0,4.116443583E0
1.082019458E0,5.727660558E-1,-4.581257796E0,-2.876458218E0,5.439668724E0
1.092044458E0,8.365988579E-1,-2.873929297E0,-9.422899121E-1,3.138037210E0
1.102070458E0,1.253630026E0,-7.265627378E-1,6.638805860E-1,1.593806477E0
1.112095458E0,1.600129301E0,-2.703846073E-1,-5.482002217E-2,1.623738541E0
1.122121458E0,2.124325314E0,-5.701555663E-1,1.581228615E0,2.708896333E0
1.132146458E0,6.664608161E-1,-4.673147374E0,1.408644537E0,4.926129904E0
1.142172458E0,-1.739772871E-1,-8.189668715E0,2.182748061E-1,8.194424058E0
1.152197458E0,-5.535330651E-1,-1.003488041E1,-6.064914069E-1,1.006841872E1
1.162223458E0,-4.561736720E-1,-1.145472587E1,-3.082953808E0,1.187111803E1
1.172248458E0,7.228131377E-1,-1.129223642E1,-7.308560559E0,1.347041646E1
1.182274458E0,2.152392241E0,-7.769595972E0,-6.707063917E0,1.048733142E1
1.192299458E0,3.444933879E0,-4.053136109E0,-3.961136017E0,6.632200261E0
1.202325458E0,4.731987321E0,-1.489389907E0,-2.579479305E0,5.591395155E0
1.212350458E0,5.845064462E0,1.914507043E-1,-2.250700893E0,6.266345542E0
1.222376458E0,6.538193990E0,1.211189327E0,-2.308631598E0,7.038802461E0
1.232401458E0,6.523236228E0,1.770757924E0,-2.202435052E0,7.109072701E0
1.242427458E0,5.995353107E0,1.707833698E0,-1.542244059E0,6.421796598E0
1.252452458E0,5.122464382E0,1.410153118E0,-1.804345500E-1,5.316082184E0
1.262478458E0,4.626504427E0,1.104159552E0,1.155311580E0,4.894737621E0
1.272503458E0,4.464027554E0,6.254591167E-1,2.190053573E0,5.011494364E0
1.282529458E0,4.629697300E0,1.470925570E-2,2.513830276E0,5.268173887E0
1.292554458E0,5.393705606E0,-9.048028278E-1,1.701323408E0,5.727584977E0
1.302580458E0,5.997206674E0,-1.780779467E0,1.526940726E0,6.439659260E0
1.312605458E0,6.028859991E0,-2.267000007E0,7.105395397E-1,6.480070082E0
1.322631458E0,5.634358876E0,-3.107766468E0,-1.888471731E0,6.706007594E0
1.332656458E0,4.744322607E0,-3.985854537E0,-5.936327219E0,8.581119638E0
1.342682458E0,2.152848617E0,-5.271804024E0,-1.057227929E1,1.200832062E1
1.352707458E0,-3.524388769E-1,-5.653435417E0,-1.230000287E1,1.354162530E1
1.362733458E0,-4.473090738E-2,-4.638796737E0,-6.778840828E0,8.214202273E0
1.372758458E0,6.461883733E-1,-4.377622079E0,-7.072172248E-1,4.481215313E0
1.382784458E0,-5.352702007E-1,-4.503478718E0,3.432910835E0,5.687944404E0
1.392809458E0,-2.695282826E-1,-4.382866446E0,5.387529777E0,6.950369838E0
1.402834458E0,9.710611367E-1,-3.779382920E0,4.927579608E0,6.285517941E0
1.412860458E0,1.229851008E0,-2.712475979E0,3.471795988E0,4.574213246E0
1.422885458E0,4.091638854E-1,-1.845224555E0,2.931446604E0,3.487928888E0
1.432911458E0,-7.589794090E-1,-1.293017017E0,3.145699110E0,3.484733224E0
1.442936458E0,-1.134375916E0,-9.010600251E-1,2.054152440E0,2.513614954E0
1.452962458E0,-1.107763484E0,-6.413652974E-1,1.315870567E-1,1.286780686E0
1.462987458E0,-1.581916248E0,-4.848651552E-1,-5.908494473E-1,1.756888244E0
1.473013458E0,-2.448296437E0,-3.946478802E-1,3.182275490E-1,2.500234222E0
1.483038458E0,-3.236956605E0,-1.806193221E-1,2.194539557E0,3.914909356E0
1.493064458E0,-3.728772345E0,1.858613509E-1,3.702316618E0,5.257892732E0
1.503089458E0,-4.017711337E0,9.483669233E-1,4.404505237E0,6.036643985E0
1.513115458E0,-4.466744170E0,2.051824810E0,4.502321846E0,6.665785065E0
1.523140458E0,-5.116405497E0,3.237067117E0,4.197681326E0,7.367274750E0
1.533166458E0,-5.910469077E0,4.108464802E0,3.507733560E0,8.007329297E0
1.543191458E0,-6.650795576E0,4.688479359E0,2.810196693E0,8.608839988E0
1.553217458E0,-7.082646950E0,5.024096673E0,2.386039377E0,9.005477173E0
1.563242458E0,-7.127898552E0,5.178409957E0,2.252767299E0,9.093834612E0
1.573268458E0,-7.208167959E0,5.190316642E0,2.354789518E0,9.189238589E0
1.583293458E0,-7.154862987E0,5.270022377E0,2.532594283E0,9.240088421E0
1.593319458E0,-7.075908619E0,5.355756592E0,2.421347497E0,9.198670293E0
1.603344458E0,-6.810111737E0,5.229470183E0,2.095558182E0,8.838345114E0
1.613370458E0,-6.399044876E0,4.984319819E0,1.726718743E0,8.292935367E0
1.623395458E0,-5.968432526E0,4.643440011E0,1.482053698E0,7.705855249E0
1.633421458E0,-5.769434820E0,4.388640572E0,1.495605497E0,7.401579562E0
1.643446458E0,-5.518657681E0,4.198171030E0,1.606996271E0,7.117770692E0
1.653472458E0,-5.070711261E0,3.926201243E0,1.573035789E0,6.603151557E0
1.663497458E0,-4.699297292E0,3.689718207E0,1.611798005E0,6.188320313E0
1.673523458E0,-4.589845017E0,3.448911155E0,1.565221424E0,5.950763274E0
