"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.178123583E0,-5.127171975E-1,3.947931250E0,8.916371640E-1,4.079712847E0
1.188150583E0,-1.689821350E0,4.760345147E0,-4.776596314E-1,5.073907847E0
1.198177583E0,-2.163198188E0,4.962326102E0,-1.061340392E0,5.516389233E0
1.208204583E0,-2.276227498E0,4.841505670E0,-5.024670285E-1,5.373440415E0
1.218230583E0,-2.242470353E0,4.423174227E0,-6.749745083E-1,5.004871039E0
1.228257583E0,-1.618531512E0,4.290788003E0,-4.385937989E-2,4.586112688E0
1.238284583E0,-1.296313092E0,3.991822205E0,8.516095376E-1,4.282558926E0
1.248311583E0,-1.042133458E0,3.647421203E0,6.036642051E-1,3.841111044E0
1.258337583E0,-8.618094206E-1,3.527320563E0,4.627006996E-1,3.660436828E0
1.268364583E0,-1.153332297E0,3.286947960E0,-4.582697526E-1,3.513433284E0
1.278391583E0,-1.539746128E0,3.213906296E0,-9.023821536E-1,3.676180813E0
1.288418583E0,-2.486060094E0,3.503581452E0,3.012941587E-1,4.306548032E0
1.298445583E0,-3.425709696E0,3.584978203E0,8.020532886E-1,5.023031466E0
1.308471583E0,-3.633954481E0,3.697069327E0,9.667184097E-1,5.273375699E0
1.318498583E0,-3.555823985E0,4.056512876E0,1.200825868E0,5.526406037E0
1.328525583E0,-3.183136785E0,4.396213886E0,8.386848521E-1,5.492035015E0
1.338552583E0,-2.424535106E0,4.991182112E0,-4.222730505E-1,5.564942397E0
1.348578583E0,-2.412876051E0,4.436384257E0,-1.603656195E0,5.298602580E0
1.358605583E0,-2.870537035E0,2.706224720E0,-1.928795738E0,4.391342404E0
1.368632583E0,-1.758622467E0,4.487850280E0,4.422350062E-1,4.840364130E0
1.378659583E0,-2.154945647E-1,5.431778582E0,3.573171505E0,6.505244889E0
1.388686583E0,9.009225424E-1,4.755697196E0,3.257062840E0,5.834104523E0
1.398712583E0,1.616302700E0,-7.925916020E0,-7.125873077E-1,8.120366977E0
1.408739583E0,-1.865313102E0,-4.837528277E1,-6.136773865E0,4.879864106E1
1.418766583E0,-1.725605287E0,-5.182585570E1,-9.734783757E-1,5.186371268E1
1.428793583E0,2.536942419E-1,-2.819104049E1,3.340495006E0,2.838939999E1
1.438820583E0,-5.740262038E-1,-1.085558507E1,1.722391511E0,1.100635570E1
1.448846583E0,-1.603554015E0,-5.138188130E-1,1.009127826E0,1.963093024E0
1.458873583E0,-2.375891242E0,7.313436552E0,-1.092138993E0,7.766851420E0
1.468900583E0,-1.788028114E0,1.108902229E1,-2.913866365E0,1.160405434E1
1.478927583E0,-2.073780081E0,1.150774725E1,-2.734015367E0,1.200848245E1
1.488953583E0,-2.708912686E0,9.767692471E0,-2.831097858E0,1.052431182E1
