"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.650771125E0,-2.522653724E0,1.921919559E0,6.409276918E0,7.150971068E0
1.660797125E0,-2.928357520E0,1.833819560E0,5.681921883E0,6.649993099E0
1.670824125E0,-2.704899741E0,2.001349890E0,3.364249320E0,4.758156942E0
1.680850125E0,-2.882928162E0,2.880051917E0,2.960790271E0,5.037087736E0
1.690877125E0,1.989936125E-1,3.592567304E0,6.249878311E0,7.211596023E0
1.700903125E0,2.123147392E-1,4.558432020E0,6.889844370E-1,4.615092587E0
1.710930125E0,7.048654747E-1,-5.034423441E-1,8.962389958E0,9.004150337E0
1.720956125E0,2.138261860E0,-2.418075103E0,3.332504348E-1,3.245043426E0
1.730982125E0,2.229690678E0,-1.038302947E0,-8.529605953E0,8.877148824E0
1.741009125E0,2.479567931E0,-7.484517896E-1,-4.450512300E0,5.149320046E0
1.751035125E0,3.219840635E0,-2.243085480E-1,2.094594269E0,3.847728316E0
1.761062125E0,4.886121095E0,-2.121980873E0,-5.057812303E0,7.345641393E0
1.771088125E0,4.696252647E0,-4.930190974E0,-6.620873619E0,9.497238517E0
1.781115125E0,3.582662120E0,-5.507091889E0,-4.354325602E0,7.881857674E0
1.791141125E0,2.585679107E0,-5.959511429E0,-4.509105493E0,7.907815455E0
1.801168125E0,1.620649958E0,-6.807003942E0,-4.368713846E0,8.249089018E0
1.811194125E0,-2.782648998E-1,-4.487119963E0,-3.167504547E0,5.499523794E0
1.821220125E0,-1.228997022E0,-7.865376288E-1,-7.706823188E-1,1.650159495E0
1.831247125E0,-9.236408025E-1,8.153234714E-1,1.458454043E0,1.909175972E0
1.841273125E0,-1.186802344E0,1.837133178E0,1.203945211E0,2.496606134E0
1.851300125E0,-1.499272286E0,2.068969431E0,1.443854715E0,2.934819983E0
1.861326125E0,-1.056970768E0,2.247831080E0,2.430948333E0,3.475549103E0
1.871353125E0,-1.356561048E0,3.207279646E0,2.259191635E0,4.151005595E0
1.881379125E0,-2.124500438E0,3.939463313E0,1.472763934E0,4.711889951E0
1.891406125E0,-2.474360985E0,4.534335644E0,6.900918996E-1,5.211419082E0
1.901432125E0,-2.149702522E0,4.773094416E0,2.120550315E-2,5.234892636E0
1.911459125E0,-1.354498735E0,4.580618695E0,1.978103919E-3,4.776686965E0
1.921485125E0,-8.776708701E-1,4.234025572E0,3.396179795E-1,4.337351620E0
1.931511125E0,-2.035097095E-1,3.608467637E0,2.948955506E-1,3.626212663E0
1.941538125E0,7.390240315E-1,1.321171945E0,3.320730248E0,3.649506981E0
1.951564125E0,8.058866501E-1,5.063659519E-1,1.962841297E0,2.181422868E0
1.961591125E0,2.000269032E0,-1.438268870E-1,-1.861140676E0,2.735983733E0
1.971617125E0,2.308167036E0,-1.735012726E0,-1.035199245E0,3.067497629E0
1.981644125E0,1.676934671E0,-3.440412812E0,-1.984357882E-1,3.832483134E0
1.991669833E0,1.962210383E0,-5.125535924E0,-1.663258619E0,5.734790086E0
2.001696833E0,1.599003566E0,-6.141949235E0,-1.055203739E0,6.433801966E0
2.011722833E0,2.150976046E0,-6.381500305E0,2.864708823E-1,6.740349372E0
2.021749833E0,1.942086605E0,-5.680873477E0,1.149329878E0,6.112690325E0
