"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.445642833E0,1.797392284E0,-2.246315482E0,-2.700199749E0,3.945583728E0
1.455669833E0,1.427531336E0,-3.664503844E0,2.466870117E-1,3.940468071E0
1.465696833E0,-4.935798454E-1,-2.759583487E0,1.759358193E0,3.309722547E0
1.475722833E0,-5.216195834E-1,4.280530232E-1,-1.381603503E0,1.537577517E0
1.485749833E0,4.833039486E-1,1.460633885E0,-2.369128060E0,2.824854301E0
1.495776833E0,6.352882862E-1,1.994445498E0,-1.200579627E0,2.413046931E0
1.505802833E0,1.583786187E0,1.291348221E0,4.639157510E-1,2.095513479E0
1.515829833E0,1.418791795E0,4.219023371E-1,1.173111820E0,1.888693485E0
1.525856833E0,-3.546785067E-1,1.406586317E0,2.088135434E0,2.542556096E0
1.535883833E0,-4.731678003E-1,5.135112494E-1,5.417633875E-1,8.837924748E-1
1.545909833E0,-2.092421005E0,-1.559650050E0,-1.318219686E0,2.923771038E0
1.555936833E0,-6.050040945E-1,-7.648292559E-1,3.714140419E-1,1.043523903E0
1.565963833E0,1.042519521E0,-8.663585544E-2,5.177417099E-1,1.167222858E0
1.575989833E0,2.130725676E0,5.402698624E-1,5.633558393E-1,2.269196605E0
1.586016833E0,4.052091211E0,3.265986861E0,-8.131792974E-1,5.267577615E0
1.596043833E0,3.735100202E0,1.000493681E0,-1.042723442E0,4.004901160E0
1.606069833E0,3.240359100E0,-3.647898336E0,4.011727151E-1,4.895715363E0
1.616096833E0,2.561296218E0,-4.821117014E0,1.154015910E0,5.579888914E0
1.626123833E0,1.762416725E0,-3.349140115E0,-5.371720076E-2,3.784935635E0
1.636149833E0,4.586589579E-1,-6.363103795E-1,-5.232322454E-1,9.428843627E-1
1.646176833E0,-1.374845145E0,6.083975261E-1,-7.550356814E-1,1.682386877E0
1.656203833E0,-1.828041634E0,1.766559039E0,-1.411035463E-2,2.542177444E0
1.666229833E0,-1.028126380E0,1.301151078E0,4.740630821E-1,1.724753254E0
1.676256833E0,-2.998039958E-1,8.536934853E-4,6.813340862E-1,7.443784667E-1
1.686283833E0,-4.749334402E-1,-5.724237013E-1,7.739048655E-1,1.073386886E0
1.696309833E0,-8.360132593E-1,-8.388415575E-2,4.408379602E-1,9.488376197E-1
1.706336833E0,-5.605576542E-1,3.749731690E-1,-3.010813200E-1,7.385659906E-1
1.716363833E0,4.798164500E-1,1.030951243E0,-7.202564427E-1,1.346051126E0
1.726389833E0,1.052388671E0,1.753290537E0,-3.626360921E-1,2.076789483E0
1.736416833E0,5.333175230E-1,1.593734640E0,1.099814487E-1,1.684195239E0
1.746443833E0,-4.822059877E-2,-5.493026412E-1,9.661825854E-2,5.598157783E-1
1.756469833E0,-2.691692635E-3,-1.421337088E0,1.194593467E-2,1.421389837E0
1.766496833E0,-3.385544441E-1,-9.444089431E-1,7.300424159E-1,1.240761578E0
1.776523833E0,-1.009585663E0,-3.727494729E-1,8.118496406E-1,1.348074634E0
1.786549833E0,-1.331568879E0,-2.386318874E-1,6.127507051E-1,1.485087298E0
1.796576833E0,-1.311489833E0,-5.454107344E-1,6.268518504E-1,1.552553282E0
1.806603833E0,-5.638236165E-1,-1.169725551E0,3.610831082E-1,1.347789281E0
1.816629833E0,-1.249475433E-1,-1.315021843E0,-2.146431005E-1,1.338269778E0
1.826656833E0,-4.422236042E-1,3.824060326E0,-3.596294904E-1,3.866307342E0
1.836683833E0,-6.930529296E-1,8.182318180E0,-4.060388410E-1,8.221649512E0
1.846709833E0,1.618606137E-1,5.696767963E0,7.354768181E-1,5.746328413E0
1.856736833E0,-9.773542757E-1,4.558044350E0,3.837538596E-1,4.677419876E0
1.866763833E0,-1.312923278E0,2.346126868E0,-1.895270435E-1,2.695180757E0
1.876789833E0,-1.448129615E0,1.713608408E-1,-2.365480129E-1,1.477294446E0
1.886816833E0,-1.235341836E0,-7.789309859E-1,3.129172540E-1,1.493559553E0
1.896843833E0,-1.258038680E-1,-1.483105320E-1,6.761685097E-1,7.035811827E-1
1.906869833E0,1.295104765E0,4.646940154E-1,8.542991837E-1,1.619587594E0
1.916896833E0,1.916325820E0,1.261103498E0,7.452813562E-1,2.412080219E0
1.926923833E0,1.520991184E0,2.320675108E0,3.007456899E-2,2.774860648E0
1.936949833E0,1.068748230E-1,2.157847694E0,-5.115799141E-1,2.220234876E0
1.946976833E0,-8.843127224E-1,4.613745511E-1,-5.753473091E-1,1.151477309E0
1.957003833E0,-1.505998631E0,-1.986434813E0,-5.185435094E-2,2.493319878E0
1.967029833E0,-8.478874925E-1,-2.241514333E0,3.024811435E-1,2.415531939E0
1.977056833E0,-7.458598651E-2,-1.219896415E0,3.415662352E-1,1.269006630E0
1.987083833E0,5.608947462E-1,-6.511646461E-1,1.027963901E-1,8.655549725E-1
1.997110833E0,2.218831229E-1,-2.701746338E0,-5.799935067E-1,2.772193691E0
2.007136833E0,-4.636746264E-1,-4.843265682E0,-5.985490608E-1,4.902089106E0
2.017163833E0,-1.016411995E-1,-4.699173331E0,-5.243338609E-1,4.729427759E0
2.027189833E0,1.068066298E-1,-2.160666052E0,-5.976485896E-1,2.244341614E0
2.037216833E0,2.643984033E0,-2.564406937E0,4.077462280E-1,3.705818600E0
2.047243833E0,3.194342389E0,-1.956395327E0,-1.556294918E-2,3.745870817E0
2.057270833E0,1.861286856E0,-2.061872081E0,-6.842271423E-1,2.860746759E0
2.067296833E0,-1.125067880E-1,-3.625060866E0,-5.395553327E-1,3.666721153E0
2.077323833E0,-8.596779643E-1,-3.046504020E0,-1.188434704E-1,3.167705276E0
2.087350833E0,-9.802472587E-1,-2.591102985E0,3.353612065E-2,2.770527754E0
2.097376833E0,-8.460272008E-1,-2.314913262E0,-1.974417615E-1,2.472563181E0
2.107403833E0,-4.156808996E-1,-2.258078325E0,-2.464098537E-1,2.309204657E0
2.117430833E0,-1.987426939E-1,-1.796859895E0,-5.974451065E-2,1.808804452E0
2.127456583E0,-3.549123222E-1,-6.825530845E-1,1.384971499E-1,7.816795572E-1
2.137483583E0,-7.441905581E-1,-3.694270849E-2,3.579899539E-2,7.459664326E-1
